ADDRESS,LON,LAT
"LUDOWICI, GA, USA",-81.7423357,31.7079919
"LYNDHURST, NJ, USA",-74.1243063,40.8120171
"MACON, MS, USA",-88.5608767,33.1054039
"MAGNOLIA, TX, USA",-95.7507815,30.2093794
"MALIBU, CA, USA",-118.7797571,34.0259216
"MANALAPAN, NJ, USA",-74.348582,40.2859203
"MANCHESTER, MD, USA",-76.8849782,39.6612134
"MANHASSET, NY, USA",-73.6995749,40.7978787
"MANITOWISH WAT, WI, USA",-89.8854042,46.1375457
"MANVILLE, NY, USA",-73.9117945,40.5596881
"MAPLE HEIGHTS, OH, USA",-81.565956,41.4153313
"MARIETTA, GA, USA",-84.5499327,33.952602
"MARION, IL, USA",-88.9331256,37.7306054
"MARKSVILLE, LA, USA",-92.0662356,31.1279652
"MARLBORO, NJ, USA",-74.2687291,40.3380949
"MARSHFIELD, MA, USA",-70.7055871,42.0917453
"MARTHA'S VINEYARD, MA, USA",-70.645473,41.3804981
"MARTIN'S FERRY, OH, USA",-80.724526,40.0959055
"MARY ESTHER, FL, USA",-86.6630098,30.4099215
"MATTAPAN, MA, USA",-71.0913748,42.2771417
"MATTITUCK, NY, USA",-72.5342547,40.9912115
"MCCANDLESS, PA, USA",-80.0311364,40.5880814
"MCNEIL ISLAND, WA, USA",-122.6815079,47.2133614
"MEDFORD, NY, USA",-73.0001068,40.8175985
"MEDFORD, OR, USA",-122.8755949,42.3265152
"MEIGS COUNTY, OH, USA",-81.9971108,39.0874307
"MELBOURNE, FL, USA",-80.6081089,28.0836269
"MERCER COUNTY, NJ, USA",-74.7337069,40.3028533
"MERCURY, NV, USA",-115.9944747,36.6605105
"METRARIE, LA, USA",-90.1528519,29.9840922
"MIAMI, IL, USA",-87.6974493,41.4768081
"MIDDLEBURY, VT, USA",-73.16734,44.0153371
"MIDDLETON, PA, USA",-76.7310806,40.199814
"MILLSTONE TOWN, NJ, USA",-74.4291135,40.2015266
"MILWAUKEE, MI, USA",-87.9065334,43.0387949
"MILWAUKEE, MN, USA",-87.9064736,43.0389025
"MINER LAKE, NY, USA",-73.6785715,44.8674156
"MINOCQUA, WI, USA",-89.7092705,45.8710837
"MISSISSIPPI STATE, MS, USA",-88.7903868,33.4555279
"MONO COUNTY, CA, USA",-118.9528645,37.9218608
"MONTGOMERY, IL, USA",-88.3459048,41.730585
"MONTICELLO, NY, USA",-74.6893282,41.6556465
"MOROCCO, IN, USA",-87.4533626,40.9461457
"MORRIS TOWNSHIP, NJ, USA",-74.505312,40.7933833
"MORRISVILLE, PA, USA",-74.7879399,40.2114977
"MOSS POINT, MS, USA",-88.5344601,30.4115881
"MOUNT DESERT, ME, USA",-68.3193614,44.3357884
"MOUNT LAUREL, NJ, USA",-74.8909988,39.934002
"MOUNT PLEASAN, NJ, USA",-74.0681931,40.0831714
"MOUNT VERNON, MO, USA",-93.8185401,37.1036665
"MOUNT VERNON, WA, USA",-122.3340474,48.421216
"MURRAY HILL, NY, USA",-73.9756567,40.7478792
"MUTTONTOWN, NY, USA",-73.5476252,40.8239883
"NANUET, NY, USA",-74.013473,41.0887073
"NAPLES, ID, USA",-116.3923671,48.5709773
"NASSAU COUNTY, NJ, USA",-73.6398696,40.7379731
"NATCHITOCHES, LA, USA",-93.0862749,31.7607195
"NATIONWIDE, DC, USA",-77.032898,38.9364258
"NELSON, NH, USA",-72.1309166,42.9906361
"NEPTUNE, NJ, USA",-74.0386271,40.2091219
"NESHOBA COUNTY, MS, USA",-89.1705998,32.8057157
"NEW CASSEL, NY, USA",-73.555488,40.7634735
"NEW HYDE PARK, NY, USA",-73.6879082,40.7351018
"NEW MARTINSVI, WV, USA",-80.8575993,39.6445214
"NEW TOWN, ND, USA",-102.4901804,47.9808483
"NEW YORK, CT, USA",-117.7093367,33.4676905
"NEWPORT, OR, USA",-124.0534505,44.6367836
"NEWTON, NJ, USA",-74.7526651,41.0581527
"NILES, IL, USA",-87.8028402,42.0189191
"NORFOLK, CT, USA",-73.2020577,41.9939828
"NORTH ATTLEBORO, MA, USA",-71.3565439,41.9695516
"NORTH BABYLON, NY, USA",-73.3217861,40.7164881
"NORTH NEW BRUN, NJ, USA",-74.4766712,40.4525163
"NORTH PLATTE, NE, USA",-100.7601454,41.1402759
"NORTH SALEM, NY, USA",-73.5719051,41.3350356
"NORTH STONINGTON, CT, USA",-71.8811827,41.4409323
"NORTON SOUND, AK, USA",-163.3766591,63.9536875
"NOVATO, CA, USA",-122.5697032,38.1074198
"NOWALK, CT, USA",-73.4081575,41.117744
"NUCLA, CO, USA",-108.5478691,38.2694347
"OAKLAND, FL, USA",-81.6331299,28.555001
"OCEAN CITY, MD, USA",-75.0849058,38.3365032
"OCEAN CITY, NJ, USA",-74.5746001,39.2776156
"OCHOPEE, FL, USA",-81.3034103,25.9014871
"OGDEN, UT, USA",-111.9738304,41.223
"OKEECHOBEE, FL, USA",-80.8297828,27.2439349
"OLD BRIDGE, NJ, USA",-74.307282,40.4128551
"OLD SAYBROOK, CT, USA",-72.3845301,41.2960159
"OLDFIELD, NY, USA",-73.129553,40.9598205
"OLIVET, MI, USA",-84.9241542,42.4414273
"ORANGE COUNTY, NJ, USA",-74.2326478,40.7706187
"ORANGE COUNTY, NY, USA",-74.3118212,41.3911653
"ORANGE, CA, USA",-117.8531007,33.7879139
"ORANGE, CT, USA",-73.0265277,41.278637
"ORR, MN, USA",-92.8310021,48.0535266
"OVETT, MS, USA",-89.0328346,31.4854475
"OXFORD, MI, USA",-83.2646624,42.8247524
"PALATKA, FL, USA",-81.6375819,29.6485801
"PALISADES, NY, USA",-73.9132927,41.0113078
"PALM BEACH, FL, USA",-80.0364297,26.7056206
"PANAMA CITY BE, FL, USA",-85.8054879,30.1765914
"PAOLI, PA, USA",-75.4876445,40.0419021
"PARK RIDGE, NJ, USA",-74.0406956,41.0375968
"PARK RIDGE, NY, USA",-74.0406956,41.0375968
"PASADENA, TX, USA",-95.2091006,29.6910625
"PASSAIC, NJ, USA",-74.1284764,40.8567662
"PAWTUCKET, NA, USA",-71.3825558,41.878711
"PAWTUCKET, RI, USA",-71.3825558,41.878711
"PEARSON, GA, USA",-82.8523668,31.297703
"PELHAM MANOR, NY, USA",-73.8070778,40.8953773
"PENDLETON, IN, USA",-85.7466439,39.9975414
"PENN LAIRD, VA, USA",-78.8025247,38.3856818
"PENNSAUKEN, NJ, USA",-75.058009,39.9562052
"PEPPERELL, GA, USA",-85.180058,34.1811286
"PERRY, FL, USA",-83.5821063,30.1115662
"PHILADELPHIA, NY, USA",-75.7088238,44.1545045
"PHILLIPSBURG, NJ, USA",-75.1901761,40.6937099
"PHOENIX, IL, USA",-87.6347683,41.6111456
"PICO RIVERA, CA, USA",-118.096735,33.9830688
"PILOMATH, OR, USA",-123.3676014,44.540121
"PIN POINT, GA, USA",-81.0923322,31.9532694
"PINE CITY, NY, USA",-76.8694036,42.0367409
"PINOLE, CA, USA",-122.2988587,38.0043667
"PLAINFIELD, VT, USA",-72.4264926,44.2781151
"PLATTSBURGH, MO, USA",-94.4480059,39.5655549
"PLYMOUTH, MN, USA",-93.4555093,45.0105194
"POCOMOKE CITY, MD, USA",-75.5679805,38.0756773
"POINT PLEASANT, NJ, USA",-74.0681931,40.0831714
"POLACCA, AZ, USA",-110.3815198,35.8366716
"POLK COUNTY, FL, USA",-81.6911559,27.8617347
"POLYGLOT, CA, USA",-117.7833153,33.544613
"PONCA CITY, OK, USA",-97.0855948,36.706981
"PORT ARANSAS, TX, USA",-97.0610994,27.8339158
"PORT GIBSON, MS, USA",-90.9817325,31.9607734
"PORT JERVIS, NY, USA",-74.692663,41.3750937
"PORT TOBACCO, MD, USA",-77.018833,38.5113836
"POTOMAC, MD, USA",-77.2085914,39.0181651
"POTOSI, MO, USA",-90.7879086,37.936438
"POTTSTOWN, PA, USA",-75.6496302,40.2453741
"POTTSVILLE, PA, USA",-76.195499,40.6856456
"PROVIDENCE, NJ, USA",-74.4015405,40.6984348
"PUGET SOUND, WA, USA",-122.4713352,47.7236535
"PULASKI, TN, USA",-87.0308412,35.1998023
"PURDY, MO, USA",-93.92076,36.8172863
"PUTNAM, CT, USA",-71.8689917,41.9046012
"QUNICY, MA, USA",-71.0022705,42.2528772
"REDFORD TOWNSHIP, MI, USA",-83.2973732,42.3944486
"REDLAKE, MN, USA",-95.0169401,47.876346
"RENTON, WA, USA",-122.2170661,47.4828776
"RHYOLITE, NV, USA",-116.828117,36.90321
"RICHLAND, WA, USA",-119.2844621,46.2856907
"RICHMOND TERRACE, NJ, USA",-74.302609,40.5999648
"RIDGE, NY, USA",-72.8959364,40.8939875
"RIDGEWOOD, NJ, USA",-74.1165313,40.9792645
"RIVERHEAD, NY, USA",-72.6620402,40.9170435
"ROCHESTER, MI, USA",-83.1338214,42.680588
"ROCK ISLAND, IL, USA",-90.5787476,41.5094771
"ROCKY FLATS, TN, USA",-84.8666169,36.152849
"RODCHESTER, NY, USA",-77.6109219,43.16103
"RODEO, CA, USA",-122.2669138,38.032977
"RODMAN, NY, USA",-75.9406679,43.8512135
"ROGERSVILLE, TN, USA",-83.0054423,36.407317
"ROSEBERG, OR, USA",-123.3417381,43.216505
"ROSEDALE, NY, USA",-73.7389596,40.6584068
"ROSSVILLE, IL, USA",-87.6686342,40.3792031
"ROXBURY, CT, USA",-73.3087285,41.5564843
"RUMFORD, ME, USA",-70.5508829,44.5536606
"RUSHING SPRINGS, OK, USA",-97.9569845,34.7825721
"RUSSIAVILLE, IN, USA",-86.2713849,40.4175374
"SACTO, CA, USA",-121.4943996,38.5815719
"SADDLE BROOK, NJ, USA",-74.1007318,40.9040085
"SAG HARBOR, NY, USA",-72.2925819,40.9978773
"SAIN THELENS, OR, USA",-122.8158185,45.8590111
"SAINT GEORGE, UT, USA",-113.5684164,37.0965278
"SAINT GERMAIN, WI, USA",-89.4956932,45.9409027
"SAINT LAWRENCE, NY, USA",-74.930206,44.4473142
"SAINT PAUL, MI, USA",-93.0899578,44.9537029
"SAINT REGIS AKWES, NY, USA",-74.6905239,44.978431
"SALAMANCA, NY, USA",-78.7150311,42.1578412
"SALISBURY, CT, USA",-73.4212318,41.983426
"SAN JOSE, PA, USA",-79.8718302,40.3394358
"SAN LEANDRO, CA, USA",-122.1560768,37.7249296
"SAN YSIDRO, CA, USA",-117.0470434,32.555556
"SANFORD, FL, USA",-81.269453,28.8028612
"SANTA DOMINGO, NM, USA",-106.3658588,35.5147562
"SANTA MONICA, CA, USA",-118.4911912,34.0194543
"SANTA ROSA, CA, USA",-122.7140548,38.440429
"SARPY CREEK, MT, USA",-107.1211762,45.8135705
"SAUGATUCK, MI, USA",-86.2019825,42.6550248
"SAULT STE MAR, MI, USA",-84.3453169,46.4952996
"SCARBOROUGH, MN, USA",-70.3344921,43.5901974
"SCHREWBURY, NJ, USA",-74.0615285,40.3295547
"SCOTTSDALE, AZ, USA",-111.9260519,33.4941704
"SEABROOK, TX, USA",-95.0254839,29.5641184
"SEATON, CT, USA",-88.0923772,42.1907555
"SEAVIEW, NY, USA",-73.1490029,40.6470441
"SECAUCUS, NJ, USA",-74.0565298,40.7895453
"SENECA, NY, USA",-77.0794705,42.8466914
"SENTOBIA, MS, USA",-90.0022958,34.9918587
"SHAWNEE, OK, USA",-96.9253004,35.3272928
"SHEFFIELD, MA, USA",-73.3551436,42.1099885
"SHEPARDSTOWN, WV, USA",-77.8041609,39.4300996
"SHERMAN, CT, USA",-73.497418,41.5786417
"SIERRA BLANCA, TX, USA",-105.3571764,31.1745732
"SIGOURNEY, IA, USA",-92.2046255,41.3333445
"SILVER SPRING, MD, USA",-77.026088,38.9906657
"SMITH COLLEGE, NY, USA",-73.808967,40.718055
"SMITHBURG, WV, USA",-80.734268,39.289279
"SMITHDALE, MS, USA",-90.6828789,31.3396184
"SMITHTOWN, NY, USA",-73.2006687,40.8559314
"SMITHVILLE, NJ, USA",-74.4576842,39.4939726
"SNOWMASS, CO, USA",-106.9848271,39.3310273
"SOHO, NY, USA",-74.0029883,40.723301
"SOMERS POINT, NJ, USA",-74.6053047,39.3160641
"SOMERSET COUNTY, NJ, USA",-74.6400432,40.5292099
"SONORA, CA, USA",-120.3821724,37.9829496
"SOUTH CHARLES, NC, USA",-77.356133,35.5787769
"SOUTH DAYTON, NY, USA",-79.0555948,42.3642269
"SOUTH KINGSTON, RI, USA",-71.524667,41.4475686
"SOUTH PORT, NY, USA",-76.8191233,42.0547964
"SOUTHFIELD, MI, USA",-83.2218731,42.4733688
"SPARTA, NJ, USA",-74.6363588,41.0334562
"SPRING GLEN, NY, USA",-74.4298783,41.6656492
"STAFFORD, CT, USA",-72.3162523,41.984407
"STAPLETON, NY, USA",-74.0784785,40.6288778
"STAR LAKE, WI, USA",-89.4723647,46.0382844
"STARK, FL, USA",-82.1098275,29.9441298
"STARKVILLE, MS, USA",-88.8183872,33.4503998
"STARRS, CT, USA",-72.2495231,41.8084314
"STERLING HEIGHTS, MI, USA",-83.0302033,42.5803122
"STRATFORD, NJ, USA",-75.0154461,39.8267807
"STURGIS, SD, USA",-103.5090786,44.4097069
"SULPHUR, LA, USA",-93.3773783,30.2365943
"SUMTER, AL, USA",-88.2461183,32.6155551
"SUNBURY, PA, USA",-76.7944104,40.862585
"SUNNYVALE, CA, USA",-122.0363496,37.36883
"SUQUAMISH, WA, USA",-122.552361,47.7312073
"SURF CITY, NJ, USA",-74.1651377,39.6620638
"TALLAPOOSA, GA, USA",-85.2880077,33.7445499
"TAYLOR, NY, USA",-76.173176,43.067353
"TELLURIDE, CO, USA",-107.8122852,37.9374939
"TENAFLY, NY, USA",-73.9629154,40.9253766
"THERMAL, CA, USA",-116.1422353,33.6402638
"THOMASTON, GA, USA",-84.3265854,32.8881879
"TICONDEROGA, NY, USA",-73.5053952,43.8523865
"TIFFIN, IA, USA",-91.6632783,41.7069149
"TIGARD, OR, USA",-122.7714861,45.4312294
"TINTON, NJ, USA",-74.1004185,40.3042773
"TOPKEA, KS, USA",-95.6890185,39.0558235
"TORRINGTON, CT, USA",-73.1211715,41.8003049
"TOWNSHEND, VT, USA",-72.6678428,43.0472267
"TOWSON, MD, USA",-76.6019125,39.4014955
"TRACY, CA, USA",-121.4252227,37.7396513
"TRES PIEDRAS, NM, USA",-105.9672384,36.6469626
"TRINITY SITE, NM, USA",-106.4752871,33.6772929
"TRUMBULL, CT, USA",-73.2006639,41.2428563
"TULELAKE, CA, USA",-121.4774916,41.9559884
"TUSCON, AZ, USA",-110.926479,32.2217429
"TUSCUMBIA, AL, USA",-87.70253,34.7312005
"TUXEDO PARK, NY, USA",-74.2003231,41.2041676
"TUXEDO, NY, USA",-74.1944529,41.2376671
"TWIN FALLS, ID, USA",-114.4608711,42.5629668
"TYRINGHAM, MA, USA",-73.2037171,42.2459215
"UNIONDALE, NY, USA",-73.5929056,40.7003793
"UNIVERSITY PARK, PA, USA",-77.8653126,40.8147955
"UNKNOWN, MA, USA",-71.5423732,42.2794045
"UNKNOWN, TX, USA",-99.4605369,27.4630715
"VALDEZ NARROWS, AK, USA",-146.6697222,61.0677778
"VALDEZ, AK, USA",-146.3483334,61.1308333
"VALRICO, FL, USA",-82.2420317,27.9462615
"VARNER, AR, USA",-91.6188899,34.03833
"VERNON, NJ, USA",-74.4937943,41.1947018
"VERNON, VT, USA",-72.5134223,42.7620271
"VERONA, NY, USA",-75.5706945,43.1381455
"VICTORY GARDE, NJ, USA",-74.5423796,40.8759325
"VIDALIA, LA, USA",-91.4259495,31.5654441
"VIDOR, TX, USA",-94.0154541,30.1316001
"VISALIA, CA, USA",-119.2920585,36.3302284
"VISTA, CA, USA",-117.2425355,33.2000368
"VOORHEES TOWNSHIP, NJ, USA",-74.961517,39.8519447
"WAKULLA, NC, USA",-79.25528,34.7924999
"WALLACE, ID, USA",-115.9279386,47.4740945
"WALLED LAKE, MI, USA",-83.4810481,42.537811
"WANAQUE, NJ, USA",-74.2940378,41.0381525
"WANBLEE, SD, USA",-101.6604244,43.5694425
"WAPPINGERS FAL, NY, USA",-73.91097,41.5964825
"WARD VALLEY, CA, USA",-115.0788657,34.2716762
"WARREN COUNTY, NC, USA",-78.0195387,36.4352131
"WARREN GROVE, NJ, USA",-74.3702886,39.7466342
"WARRENTOWN, NC, USA",-78.898619,35.9940329
"WASHINGTON HEIGHTS, NY, USA",-73.9393554,40.8417082
"WASHINGTON, IN, USA",-120.7401385,47.7510741
"WASHINGTON, NJ, USA",-74.9793378,40.7584326
"WASHINGTON, VT, USA",-72.432601,44.105619
"WATERLOO, IA, USA",-92.3425775,42.492786
"WATSONVILLE, CA, USA",-121.7568946,36.910231
"WAUCONDA, IL, USA",-88.1392474,42.2589122
"WAWAYANDA, NY, USA",-74.4760088,41.394349
"WAYNEDALE, IN, USA",-85.1755266,41.0219923
"WAYNESBORO, GA, USA",-82.0156736,33.0898731
"WEDOWEE, AL, USA",-85.484675,33.3090047
"WELLSTON, MI, USA",-85.9596699,44.2177618
"WESLEYAN, CT, USA",-72.6569041,41.5566104
"WEST CHESTER, NY, USA",-73.7948516,41.1220194
"WEST HAVEN, NY, USA",-72.9469711,41.2705484
"WEST HOLLYWOOD, CA, USA",-118.3617443,34.0900091
"WEST MILFORD, NJ, USA",-74.3673254,41.1311292
"WEST YELLOWSTONE, MT, USA",-111.1041092,44.6621493
"WESTCHESTER, MA, USA",-73.7590532,41.0311241
"WESTCHESTER, NJ, USA",-73.7948516,41.1220194
"WESTFIELD, MA, USA",-72.749538,42.1250929
"WESTON, CT, USA",-73.3806748,41.2009294
"WESTPORT, NY, USA",-73.4637448,44.1833826
"WESTVILLE, IN, USA",-86.9005825,41.5414297
"WHATELY, MA, USA",-72.6348118,42.4398101
"WHEATON, IL, USA",-88.1070127,41.8661403
"WHEATOR, MD, USA",-77.0552555,39.0398314
"WHITE SULPHUR, WV, USA",-80.2975704,37.7965107
"WILLAMANTIC, ME, USA",-69.4083826,45.3067165
"WILLIAMSBURG, NY, USA",-73.9570696,40.7081156
"WILLIAMSPORT, PA, USA",-77.0010786,41.2411897
"WILLIAMSVILLE, NY, USA",-78.7378091,42.963947
"WILLINGBORO, NJ, USA",-74.8916458,40.028848
"WILSONVILLE, OR, USA",-122.7737062,45.2998418
"WINDER, GA, USA",-83.7201709,33.9926097
"WINOOSKI, VT, USA",-73.1856832,44.491438
"WINTERS, CA, USA",-121.9708017,38.5249065
"WISE, VA, USA",-82.5757108,36.9759345
"WOBURN, MA, USA",-71.1522765,42.4792618
"WOODHAVEN, NY, USA",-73.8566087,40.6901366
"WYE ISLAND, MD, USA",-76.1554244,38.8942919
"YAKIMA, WA, USA",-120.5058987,46.6020711
"YALE MYERS, CT, USA",-72.1239138,41.9529158
"YARDLEY, PA, USA",-74.8459972,40.245664
"YELLOWSTONE, WY, USA",-110.588455,44.427963
"YORKTOWN HEIGHTS, NY, USA",-73.7776336,41.2709274
"YORKTOWN, NA, USA",-76.5096731,37.2387556
"YOUNGSTOWN, AZ, USA",-112.3029362,33.5939281
"YUBA CITY, CA, USA",-121.6169108,39.1404477
